Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-29 00:01:31,denims ,pauliwhirl3,NOPERS not wrong,0,wrong
2023-01-29 00:01:31,denims ,nightbot,EZ ping_pong ppOverheat ping_pong POGGERS,0,EZ
2023-01-29 00:01:32,denims ,nfgayle,Not wrong at all.,0,wrong
2023-01-29 00:01:34,denims ,nerdwiththebeanie,nah not wrong,0,nah wrong
2023-01-29 00:01:35,denims ,encephalopathy_,i can see a 1 week ban for brucey,0,ban
2023-01-29 00:01:36,denims ,hasanshrtdealer,not a great time when dividing from the org for him to get banned.,0,great
2023-01-29 00:01:37,denims ,afroaltruism,"If not, honestly that youtube stack is gunna be nice",0,nice
2023-01-29 00:01:38,denims ,definitelynotdusto,Its a beautiful rage quit. I respect tf out of it,0,rage respect
2023-01-29 00:01:40,denims ,anxiousdumpling,not wrong,0,wrong
2023-01-29 00:01:40,denims ,domiinicus,not wrong.   he was wronged,0,wrong
2023-01-29 00:01:40,denims ,jovialstoic,he's not wrong - Miz has always been creepy as fck,0,wrong ha
2023-01-29 00:01:40,denims ,goldrubyproduction,FREE MY MAN BRUCE,0,free
2023-01-29 00:01:41,denims ,archreaper7,he was banned for ban evasion though...,0,ban
2023-01-29 00:01:41,denims ,notanashmain_,nah TOOBASED,0,nah
2023-01-29 00:01:43,denims ,carlosss_estevez,Mizkif sucks,0,suck
2023-01-29 00:01:44,denims ,starywars,GRUG good,0,good
2023-01-29 00:01:45,denims ,navak4seven,he said ''u left islam now go back to the ME' basically saying i should be KILLED,0,kill
2023-01-29 00:01:50,denims ,blissfuldan,Bruh can keep this energy up indefinitely actually FUCK mizkif and his goofy ass,0,fuck ass
2023-01-29 00:01:50,denims ,starbuckswitch,YEP,0,yep
2023-01-29 00:01:51,denims ,thehappyparadox,Isn't miz staring at a wall for like some hours today or something KEKW,0,like
2023-01-29 00:01:54,denims ,vyxzenlyxzen,@navak4seven stop being such a fucking victim,0,stop fuck victim
2023-01-29 00:01:55,denims ,saxypandabear,Who are these weird racist chatters??,0,weird racist
2023-01-29 00:01:56,denims ,myheadphoneadapterbroke,@NavAK4Seven you've experienced racism in america now!!!! congrats!!,0,racism
2023-01-29 00:01:59,denims ,destroyerking20,@destroyerking20 He complains too much,0,complain
2023-01-29 00:02:05,denims ,veggietableh,@NavAK4Seven what viewer told you to go back? I told you that you're simping for the empire that destroyed your families nation of origin OMEGADANCE,0,destroy
2023-01-29 00:02:13,denims ,thesparrow_gray,Weird otk hasn’t committed about their probation member going after a member leaving the org,0,weird commit
2023-01-29 00:02:14,denims ,shifty_cat,monkaW C,0,monkaW
2023-01-29 00:02:20,denims ,jackburtonbt,"@NavAK4Seven hey bro, its free not to hit the enter key by the way. or just keep digging",0,free
2023-01-29 00:02:21,denims ,loosereign,fuck these cr*ckers (:,0,fuck i
2023-01-29 00:02:22,denims ,fireflowergoddess,@fireflowergoddess true I don't want to speak for anyone lived experience but that's def part of it in many cases too the desire to belong plus just coping strategies can involve denial and having a perspective that prevents you from seeing when you're being descriminated against,0,true want prevent
2023-01-29 00:02:25,denims ,d00dlebirb,YEP IT'S BULLSHIT,0,yep bullshit
2023-01-29 00:02:32,denims ,bradabing,for me the only real L from him is the KYS stuff. im just so anti that mentality,0,i anti
2023-01-29 00:02:43,denims ,pkpokeman,I want to start using c word regularly now to refer to white people i dont like,0,want like
2023-01-29 00:02:46,denims ,dirtymerlin,This fucker in chat really the final boss of debate pervertry,0,fucker
2023-01-29 00:02:50,denims ,suburbanerrorist_,@NavAK4Seven yeah we know that,0,yeah
2023-01-29 00:02:52,denims ,chrig666,just ban him already mods wtf r u doing,0,ban wif
2023-01-29 00:02:53,denims ,nataksu,It's the classic pointing out racism is more racist than the rascist acts themselves,0,racism racist
2023-01-29 00:02:56,denims ,satchmobronson,"@Bradabing true, i think he--and EVERYONE who says that--should cop a ban for that. but definitely not for the c-word",0,ban
2023-01-29 00:02:56,denims ,trevtennessee,Wow,0,wow
2023-01-29 00:02:57,denims ,justgery,"Thats one of the weird things of people coming to the states, they have to check a box regarding what race/ethnicity they are and so many dont fit into those boxes",0,weird fit
2023-01-29 00:02:59,denims ,pauliwhirl3,Pog @SocialismIsWhenNoFun,0,pog
2023-01-29 00:02:59,denims ,tuxinatux,Pog GIFTIES,0,pog
2023-01-29 00:03:02,denims ,anteros78,"So if you called someone a ritz or a saltine instead of the C word, would you get banned I wonder?",0,ban
2023-01-29 00:03:02,denims ,jeemstate,LETSGO GIFTIES LETS FUCKING GOOOOO,0,fuck
2023-01-29 00:03:02,denims ,homaosapian,"@NavAK4Seven ya the USA isn't controlling shit world wide, you got us",0,shit
2023-01-29 00:03:03,denims ,princehumperdinck123,"not wrong... they've made ""ironic racism and misogyny"" their go to humor. then get exposed doing the shit they've done, otk is a cesspool",0,racism shit
2023-01-29 00:03:12,denims ,humansupriyo,Pog no fun,0,pog fun
2023-01-29 00:03:13,denims ,nightbot,dnmL Thank you so much for the 20 gifties! POGGERS SocialismIsWhenNoFun dnmWiggle We appreciate you for supporting the stream! dnmAYAYA,0,thank support
2023-01-29 00:03:14,denims ,pkpokeman,PogU,0,PogU
2023-01-29 00:03:15,denims ,fireflowergoddess,I don't even watch Bruce and now I have so much respect for him he ain't tell no lies,0,respect
2023-01-29 00:03:15,denims ,socialismiswhennofun,can somebody gift me a subby too? peepoShy,0,gift
2023-01-29 00:03:16,denims ,lilbrownied,Clap,0,Clap
2023-01-29 00:03:16,denims ,everlasting_bastard,"The dudes like Miz, their buds, and their lame ass drama are why I don’t get too much into streaming culture",0,like lame ass
2023-01-29 00:03:18,denims ,archreaper7,"But what act of racism was committed against Bruce? Bruce is the one that keeps making it about race, unless there's some event that's relevant to it idk about",0,racism commit ink
2023-01-29 00:03:20,denims ,nerdwiththebeanie,PogU,0,PogU
2023-01-29 00:03:21,denims ,amhowell,"@NavAK4Seven has anyone else fucked up the world as much as america, britain, france, spain, italy, netherlands?",0,ha fuck
2023-01-29 00:03:27,denims ,riowolfsquad,Pog lets go!,0,pog
2023-01-29 00:03:27,denims ,ihave12cats,didnt kai get banned for eating too many edibles KEKIUM and SLEEPING,0,ban
2023-01-29 00:03:30,denims ,tinyobserver00,@SocialismIsWhenNoFun Thank you so much for the gift sub!!! dnmL,0,thank gift
2023-01-29 00:03:32,denims ,kendrastars,Thanks @socialismiswhennofun dnmWiggle dnmDANKIES,0,thank
2023-01-29 00:03:33,denims ,bradabing,"@Bradabing yeah, im white and i dont think tahts a racial word really, more of a L for us white folks",0,i
2023-01-29 00:03:38,denims ,meinekemanr6,It’s so adorable how Denims nearly cries at every gift sub KEKW,0,gift
2023-01-29 00:03:39,denims ,fellini_fiend,gifting without a sub TOOBASED,0,gift
2023-01-29 00:03:40,denims ,theseductivebruja,YEP,0,yep
2023-01-29 00:03:42,denims ,socialismiswhennofun,@hasansHRTdealer ty ty lucidLove,0,ty
2023-01-29 00:03:43,denims ,veggietableh,"@NavAK4Seven you admitted to having a Biology Major, why are you talking about history and political science when you admit you know nothing about them KEKW",0,admit
2023-01-29 00:03:45,denims ,lockmeowt,sure,0,sure
2023-01-29 00:03:47,denims ,satchmobronson,@Denims i thought that's what we were doing already LUL,0,LUL
2023-01-29 00:03:49,denims ,magmascythe,Pog ALWAYS,0,pog
2023-01-29 00:03:59,denims ,vexingthoughts,anyone willing to gift me a sub ?,0,gift
2023-01-29 00:04:05,denims ,socialist_x_socialist,N OMEGALUL,0,OMEGALUL
2023-01-29 00:04:10,denims ,navak4seven,"Yeah, the Romans, Mongolians, hell even the Germans",0,hell
2023-01-29 00:04:16,denims ,yossaarian,hasMods friend haver,0,friend
2023-01-29 00:04:17,denims ,pkpokeman,i always love that when i am afraid it is work or spam,0,love spam
2023-01-29 00:04:19,denims ,dieatcola,hasMods friend haver,0,friend
2023-01-29 00:04:20,denims ,fusion_x,Friendship qtcJammies,0,friendship
2023-01-29 00:04:21,denims ,kxo72,@NavAK4Seven @suburbanerrorist_ for like maybe 20 years. the west does it for 500+ years,0,like
2023-01-29 00:04:22,denims ,jamesdm,"@jeemstate, careful with that go back shit, I get what you were saying but it comes off optically fucked KEKW",0,care fuck
2023-01-29 00:04:24,denims ,kingstonjames1919,Tastge spam,0,spam
2023-01-29 00:04:26,denims ,foo18,@Ihave12cats There is precedent for that. Mango got banned for passing out drunk for a bit a few years ago. The rules are always enforced harder on whoever gets massed reported more tho,0,ban drunk
2023-01-29 00:04:30,denims ,thandrea_20,@Denims is it Hassy PogU,0,PogU
2023-01-29 00:04:45,denims ,obrigaah,BLUBBERS ok,0,ok
2023-01-29 00:04:46,denims ,ghoatheads,BLUBBERS ok,0,ok
2023-01-29 00:04:50,denims ,jeemstate,@JamesDM ok peepoShy I will work on myself,0,ok
2023-01-29 00:04:52,denims ,bryguy5,Sadge,0,Sadge
2023-01-29 00:04:59,denims ,dean021,ugh fucked up,0,ugh fuck
2023-01-29 00:05:00,denims ,jossiem21,Sadge,0,Sadge
2023-01-29 00:05:00,denims ,navak4seven,You think they knocked on doors to convert ppl? Lol,0,lol
2023-01-29 00:05:03,denims ,jessi_quinn,oh cry me a goddamned river,0,goddamn
2023-01-29 00:05:05,denims ,suburbanerrorist_,widepeepoSad someone please think about the rich,0,rich
2023-01-29 00:05:07,denims ,theredmage333,Sadge,0,Sadge
2023-01-29 00:05:08,denims ,atlantictuna,Sad trombone,0,sad
2023-01-29 00:05:09,denims ,jamesdm,"@jeemstate, I just don't want you to get clapped up dankHug",0,want clap
2023-01-29 00:05:14,denims ,saxypandabear,NOOO MY PROFITS,0,profit
2023-01-29 00:05:14,denims ,guadaloopz,THIS BILL IS PogU,0,PogU
2023-01-29 00:05:17,denims ,trevtennessee,Just means he will get mad and destroy jobs,0,mad destroy
2023-01-29 00:05:18,denims ,kxo72,@NavAK4Seven @suburbanerrorist_ also only exclusively in east Asia and parts of the Asia pacific reason. not basically the entire world bar like 5 countries. stop it,0,like stop
2023-01-29 00:05:18,denims ,rei36chambers,slave labor Sadge,0,Sadge
2023-01-29 00:05:19,denims ,ziltoidhecomes,Get fucked mcdonals,0,fuck
2023-01-29 00:05:20,denims ,fiiiilth,"oh nyooo, not the millionaires Sadge",0,Sadge
2023-01-29 00:05:21,denims ,navak4seven,"False, I criticize America as well, it's very American to do so",0,critic
2023-01-29 00:05:22,denims ,therab1d,Sadge,0,Sadge
2023-01-29 00:05:22,denims ,thesparrow_gray,Get the fuck under the jail hasMad hasMad hasMad,0,fuck
2023-01-29 00:05:25,denims ,strawmanmebro,The poor corporate billionaires PepeHands,0,poor
2023-01-29 00:05:27,denims ,jovialstoic,Sadge he might have to rent out his second private jet sometimes,0,Sadge
2023-01-29 00:05:29,denims ,obrigaah,BLUBBERS THE POOR PRESIDENT,0,poor
2023-01-29 00:05:33,denims ,vexingthoughts,how much to pay the mcdonalds  executives ? two7BRR two7BRR two7BRR two7BRR two7BRR,0,pay
2023-01-29 00:05:33,denims ,rei36chambers,YEP,0,yep
2023-01-29 00:05:34,denims ,guadaloopz,AB 257 IS SO FUCKING BASED TOOBASED,0,fuck
2023-01-29 00:05:36,denims ,blissfuldan,I have nothing to say about this CEO that won’t get me banned :),0,ban :)
2023-01-29 00:05:39,denims ,jeemstate,@JamesDM ty sm HUGGERS u da besss,0,ty hugger
2023-01-29 00:05:39,denims ,theseductivebruja,I wish it was $25 though hasPray,0,wish
2023-01-29 00:05:40,denims ,veggietableh,"@NavAK4Seven ""I have never experienced racism in America."" Really criticizing America there buddy",0,racism critic
2023-01-29 00:05:41,denims ,jiff_d,Glaj HYPERCLAP Glad he's smart about his finances,0,glad smart
2023-01-29 00:05:49,denims ,destroyerking20,You do know that they need to stay profitable right?,0,profit
2023-01-29 00:05:51,denims ,oiled_pebbles,BRUH BRUH BRUH BRUH PLEASE JUST STOP BEING GREEDY FUCK SAKE OMEGALUL,0,stop fuck OMEGALUL
2023-01-29 00:05:52,denims ,navak4seven,"The entire Persian civilization lost its culture, religion and traditions because of the Arab invasions. Have you talked to an Iranian before? LOL",0,lost lol
2023-01-29 00:05:56,denims ,kxo72,@NavAK4Seven don't seem to be doing much on that end. like essentially calling it BS. you said that verbatim btw,0,like
2023-01-29 00:05:58,denims ,veggietableh,@NavAK4Seven never stop posting you're so stupid.,0,stop
2023-01-29 00:05:59,denims ,doubletaco,"share me the ""small business"" shit, C-suit exec from Yum Brands",0,share
2023-01-29 00:05:59,denims ,pauliwhirl3,YEP,0,yep
2023-01-29 00:06:00,denims ,nerdwiththebeanie,Bitch Joe Erlinger you aren't a small business owner.,0,bitch
2023-01-29 00:06:08,denims ,mobracco,YEP,0,yep
2023-01-29 00:06:09,denims ,satchmobronson,@destroyerking20 mcdonald's is still profitable in denmark nice try though!,0,profit nice
2023-01-29 00:06:10,denims ,jiff_d,Glaj HYPERCLAP Glad he's smart about his finances Glaj HYPERCLAP Glad he's smart about his finances Glaj HYPERCLAP Glad he's smart about his finances,0,glad smart
2023-01-29 00:06:12,denims ,kxo72,@NavAK4Seven when I mean it. I mean American racism,0,racism
2023-01-29 00:06:13,denims ,strawmanmebro,As if a major corporation cares about their competitors,0,care
2023-01-29 00:06:17,denims ,zeldasykes,another question for chat… i now have a purple star? what’s that mean :p,0,up
2023-01-29 00:06:18,denims ,homaosapian,@NavAK4Seven comparing twigs to the forest lol,0,lol
2023-01-29 00:06:19,denims ,destroyerking20,"They need to stay profitable, cuts have to be made",0,cut
2023-01-29 00:06:19,denims ,navak4seven,"All i'm getting is ad hominem attacks, not a single person has said anything intellectual",0,ha
2023-01-29 00:06:22,denims ,bagelsandloadedlox,Not my billionaire's profit margins widepeepoSad,0,profit
2023-01-29 00:06:22,denims ,voodoomichael,He must think it's the 50s still Small my ass,0,ass
2023-01-29 00:06:23,denims ,iandjcooper,every gigantic chain was once a small business don't treat them with kid gloves,0,treat
2023-01-29 00:06:24,denims ,jovialstoic,"dude is trying to pretend each franchise it just a humble, independent small business",0,pretend
2023-01-29 00:06:25,denims ,earthtoskelly,franchise that ppl have to pay to be a part of,0,pay
2023-01-29 00:06:26,denims ,amhowell,@satchmobronson CHUDDING yeah well after taxes income and VAT how many hours do you have to work to earn a big mac? wait nooo don't factor private health care as another cost,0,yeah well care
2023-01-29 00:06:29,denims ,dotoro3,literally worldwide OMEGALUL,0,OMEGALUL
2023-01-29 00:06:31,denims ,j_web_,YEP,0,yep
2023-01-29 00:06:31,denims ,bryguy5,yep maybe you shouldn't be a business,0,yep
2023-01-29 00:06:32,denims ,jennay_is_artsay,YEP,0,yep
2023-01-29 00:06:34,denims ,octminer,YEP,0,yep
2023-01-29 00:06:35,denims ,satchmobronson,@destroyerking20 they are still profitable at $22/hr,0,profit
2023-01-29 00:06:38,denims ,lancedavidson,YEP,0,yep
2023-01-29 00:06:39,denims ,nataksu,Then you shouldn't be in business if you can't pay YEP,0,pay yep
2023-01-29 00:06:40,denims ,nerdwiththebeanie,YEP,0,yep
2023-01-29 00:06:43,denims ,guadaloopz,they are trying to overturn this by doing what uber and lyft did with prop 22 FUCK MCDONALDS,0,fuck
2023-01-29 00:06:44,denims ,rei36chambers,the monopoly was always fake,0,fake
2023-01-29 00:06:45,denims ,luie774,They would just have to raise the Big Mac 10 cents for it to still be profitable,0,profit
2023-01-29 00:06:46,denims ,suburbanerrorist_,@NavAK4Seven you haven't even said anything smart at all and attacking people,0,smart attack
2023-01-29 00:06:47,denims ,jayzoosx,but my profit margins NOOO,0,profit
2023-01-29 00:06:48,denims ,thesparrow_gray,Oh hell no this slimy fuck isn’t trying to play “I’m helping the small beans” shit hasMad,0,hell fuck play help shit
2023-01-29 00:06:49,denims ,juxsdo,"McDonalds would run all small businesses out of business if it meant they made more profits, but they care about small businesses",0,care
2023-01-29 00:06:50,denims ,theseductivebruja,YEP,0,yep
2023-01-29 00:06:50,denims ,dieatcola,they are running a successfull capitalist business thought Sadge,0,successful Sadge
2023-01-29 00:06:50,denims ,rei36chambers,YEP,0,yep
2023-01-29 00:06:51,denims ,thetonebox,you literally can't afford employees fuck outta here,0,fuck
2023-01-29 00:06:51,denims ,shifty_cat,looks like Starbucks is larger by revenue,0,like
2023-01-29 00:06:53,denims ,obrigaah,"@NavAK4Seven Because we dont give a fuck about you, We like seeing you act stupid",0,fuck like stupid
2023-01-29 00:06:54,denims ,kamptotic,they pay u enough to never have upward mobility,0,pay
2023-01-29 00:06:54,denims ,saxypandabear,NOOO MY BUSINESS THAT IM FUCKING OVER,0,fuck
2023-01-29 00:06:59,denims ,vexingthoughts,@Fellini_Fiend Thanks for the gift sub! dnmHey dnmCozy two7Heart hildeb1ShtweaselLove,0,thank gift
2023-01-29 00:06:59,denims ,jovialstoic,"Yep, if you can't pay your workers, it just means that you're a crappy executive and should be fired",0,pay fire
2023-01-29 00:07:00,denims ,nintenchrisx2,@NavAK4Seven Homie why are you still talking lmao,0,lao
2023-01-29 00:07:00,denims ,destroyerking20,@destroyerking20 no they wouldn't be profitable at all,0,profit
2023-01-29 00:07:03,denims ,veggietableh,@NavAK4Seven say something of actual substance then KEKW fucking dolt - don't pivot to whining about random historical empires when people are shitting on you for simping for the current hegemon,0,fuck whine shit
2023-01-29 00:07:04,denims ,kreoss_v2,maybe eat less avocado toast and get a second job to pay your workers YEP,0,pay yep
2023-01-29 00:07:06,denims ,jaychanlive,NOOO my profit margin,0,profit
2023-01-29 00:07:09,denims ,dragonllama12,yea subway is huge,0,huge
2023-01-29 00:07:14,denims ,nextlifeafter,YEP cake bread is popular,0,yep popular
2023-01-29 00:07:15,denims ,tankspacer,Subway is disgusting,0,disgust
2023-01-29 00:07:19,denims ,suburbanerrorist_,someone please think of the CEO Sadge,0,Sadge
2023-01-29 00:07:25,denims ,pdxdash,"@NavAK4Seven Yeah, that racism doesn't exist. It's just a fact chat. chillKEKW",0,racism
2023-01-29 00:07:28,denims ,jovialstoic,Subway is only like 10% real food,0,like
2023-01-29 00:07:30,denims ,navak4seven,"He said nothing is worst than Western imperialism thats why I brought up prior history, learn to keep up.",0,worst
2023-01-29 00:07:31,denims ,veggietableh,"Nothing you have stated is correct, you literally said you have not experienced any racism in America and said its all B.S. @NavAK4Seven",0,racism
2023-01-29 00:07:34,denims ,starsyth,The subsidies Mc Donalds get prices small businesses out of the market. Its anti-competitive. Nobody can make burgers as cheap and its legitimately destroyed mom and pops burger joints across the globe.,0,destroy
2023-01-29 00:07:42,denims ,homaosapian,@NavAK4Seven bro is bringing up smaller wars to try to be in the same conversation as the british empire or the atlantic slave trade LOL,0,war lol
2023-01-29 00:07:44,denims ,jamesdm,"@NavAK4Seven, also insults aren't ad homs, they're not trying to undermine your arguments... they just think you're an asshole",0,insult
2023-01-29 00:07:48,denims ,vicks1424,Subway is huge because it doesn't need a real kitchen to function. Just some outlets,0,huge
2023-01-29 00:07:57,denims ,nerdwiththebeanie,YEP,0,yep
2023-01-29 00:08:07,denims ,obrigaah,YEP,0,yep
2023-01-29 00:08:10,denims ,lockmeowt,Franchises is how this shit works,0,shit
2023-01-29 00:08:14,denims ,dragunovdown2,Im a truck driver and I make 20 an hour Sadge,0,Sadge
2023-01-29 00:08:16,denims ,navak4seven,"Insults are ad hominems literally by definition. It doesn't matter if you challenge my ideas right after attacking me, its still an ad hom",0,insult matter attack
2023-01-29 00:08:18,denims ,zeldasykes,"I just got the purple star badge, what does it mean? lol",0,lol
2023-01-29 00:08:25,denims ,bigmilk13,YEP,0,yep
2023-01-29 00:08:28,denims ,saxypandabear,hasCapital free market should dictate wages. Down to zero hasCapital,0,free
2023-01-29 00:08:29,denims ,satchmobronson,"also raising the minimum wage has actually never resulted in increased unemployment, it's just a right-wing bogeyman.",0,ha
2023-01-29 00:08:30,denims ,juxsdo,this country is so disappointing,0,disappoint
2023-01-29 00:08:36,denims ,yossaarian,anti landlord adam smith TOOBASED,0,anti
2023-01-29 00:08:37,denims ,oiled_pebbles,YEP,0,yep
2023-01-29 00:08:40,denims ,amhowell,@Shifty_cat DansGame hes still a libertarian,0,dangan libertarian
2023-01-29 00:08:41,denims ,kreoss_v2,self-interest monkaW,0,monkaW
2023-01-29 00:08:51,denims ,earthtoskelly,and it wont drive away businesses it will just drive away businesses with a bad model that cant pay their workers a living wage,0,bad pay
2023-01-29 00:08:52,denims ,absyn__,"@TheMuznick it's pretty interesting if you look into it. subway markets itself as a great franchise opportunity for new business owners and has a very low ""buy-in"" cost due to the minimal and inexpensive appliances required compared to other restaurants",0,interest great ha low
2023-01-29 00:08:53,denims ,r3voked,"Scam, cheat, ripoff, steal NODDERS Madge",0,steal
2023-01-29 00:08:57,denims ,thesparrow_gray,Wait i can get paid 22ph to throw hands at popeyes hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES,0,hand
2023-01-29 00:09:04,denims ,daruvik,YEP Consolidation of industry is a natural occurrence under capitalism,0,yep
2023-01-29 00:09:05,denims ,jamesdm,"@NavAK4Seven, brother that's in context of an argument. saying he's a dumb fuck therefore what hes saying doesnt matter is an ad hom, saying that you're an asshole is an observation",0,dumb fuck matter
2023-01-29 00:09:18,denims ,lockmeowt,Nevada is still low compared to California,0,low
2023-01-29 00:09:22,denims ,adigitalbob,"If raising minimum wage creates more unemployment, why are they raising interest rates instead to increase unemployment?!",0,interest
2023-01-29 00:09:24,denims ,themuznick,"@Jiff_D IDK honestly, as someone with a to be diagnosed form of diabetes, I've cut fast food from my life with the occasional wendys because I need their spicy nuggies",0,ink cut
2023-01-29 00:09:33,denims ,navak4seven,"you guys romanticize the past, again, read world history.",0,romantic
2023-01-29 00:09:45,denims ,earthtoskelly,never forget that they are profiteering off us us chat,0,forget profit
2023-01-29 00:09:46,denims ,humansupriyo,mods can we bad / timeout debate pervs . He has cooked enough hasL,0,bad ha
2023-01-29 00:09:49,denims ,dragonllama12,"Yeah it isn't just a reduction in workforce because those employees have more income, which spurs more economic action in the region",0,yeah
2023-01-29 00:09:52,denims ,jackburtonbt,@veggietableh the debate pervertry is strong in this one! hasNerd,0,strong
2023-01-29 00:09:59,denims ,satchmobronson,"7 minutes, think we'll make it to the end chat? Kappa <3",0,Kappa i
2023-01-29 00:10:17,denims ,shifty_cat,Pog BEER,0,pog
2023-01-29 00:10:18,denims ,ashes0610,jacobin! I love their magazine,0,love
2023-01-29 00:10:19,denims ,obrigaah,@risaurs_daddy PETPET Calm down dnmBonk,0,calm
2023-01-29 00:10:19,denims ,colonel_bread,I love nando,0,love
2023-01-29 00:10:21,denims ,voodoo_in_witchspace,how are we talkin about burgles and this motherfuckin milktoast crackr still on the racism discourse,0,racism
2023-01-29 00:10:33,denims ,suburbanerrorist_,yeah I do bc I am a history fan,0,yeah fan
2023-01-29 00:10:49,denims ,satchmobronson,this story is actually cool as hell,0,cool hell
2023-01-29 00:10:49,denims ,veggietableh,"@NavAK4Seven now you're arguing hypotheticals - only the U.S. and Britain have had the ability to project on a global scale - you clearly have not talked to a single historian or taken a single class - because MANY historians would tell you that Western imperialism has been the most damaging on a global scale - you admitted you were in biology, why are you talking like you have an inkling of knowledge about Humanities?",0,ha admit like
2023-01-29 00:10:54,denims ,info_thumbwars84,1981 that sure is close to 1984 :thinking_face:,0,sure :thinking_face:
2023-01-29 00:10:56,denims ,jeemstate,"Chatting none of y'all read world history, I am so smart, I am so smart",0,smart
2023-01-29 00:10:59,denims ,lockmeowt,true point,0,true
2023-01-29 00:11:00,denims ,dean021,how are unions useful if congress can just refuse their strike threats,0,strike threat
2023-01-29 00:11:02,denims ,navak4seven,"@jonnyjonnyfrost They don't use words like ''worst''. It's context depending, diff periods, diff methods of imperialism/torture, etc.",0,like
2023-01-29 00:11:09,denims ,dragonllama12,Collective bargaining TOOBASED,0,bargain
2023-01-29 00:11:14,denims ,obrigaah,YEP,0,yep
2023-01-29 00:11:19,denims ,nerdwiththebeanie,YEP,0,yep
2023-01-29 00:11:28,denims ,jackburtonbt,@veggietableh well said!,0,well
2023-01-29 00:11:35,denims ,landstander1236,and a singular person threatening to leave is no big deal as opposed to a collective,0,threaten
2023-01-29 00:11:36,denims ,cultofeyes,"the more scarcity for us, the more profits for them",0,profit
2023-01-29 00:11:39,denims ,veggietableh,@satchmobronson YEP im ignoring the global slave trade and silver trade,0,yep
2023-01-29 00:11:41,denims ,overshotlyric,YEP caitalism is about getting away it exploitation of workers as much as possible,0,yep exploit
2023-01-29 00:11:45,denims ,p3rilous3d,but better than usa,0,better
2023-01-29 00:11:45,denims ,iandjcooper,there is no good version just less bad,0,good bad
2023-01-29 00:11:49,denims ,satchmobronson,@veggietableh LUL,0,LUL
2023-01-29 00:11:55,denims ,av_apricot,Fictional good capitalism,0,good
2023-01-29 00:12:00,denims ,navak4seven,"@NavAK4Seven how the f have I made an excuse for western imperialism? I'm just saying there has been others in history, its not just white ppl.",0,ha
2023-01-29 00:12:05,denims ,dragunovdown2,there is no good capitalism,0,good
2023-01-29 00:12:09,denims ,colonel_bread,good version of capitalism you say? dnmGun,0,good
2023-01-29 00:12:14,denims ,trinnwreck,YEP,0,yep
