,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
192,2023-01-28 23:39:20,esfandtv ,daunted_mist,oh shit theyre zoomin,0,shit,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.5574}"
193,2023-01-28 23:39:25,esfandtv ,daunted_mist,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
194,2023-01-28 23:39:27,esfandtv ,shonuff_,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
195,2023-01-28 23:39:27,esfandtv ,sir_rekt,lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}"
196,2023-01-28 23:39:28,esfandtv ,mahangm,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
197,2023-01-28 23:39:36,esfandtv ,daunted_mist,lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}"
198,2023-01-28 23:39:38,esfandtv ,mahangm,zoomer necromorphs monkaw,0,monkaW,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.6124}"
199,2023-01-28 23:39:41,esfandtv ,muckspreads,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
200,2023-01-28 23:40:12,esfandtv ,nsufferable,this immersion would work so well in vr esfand,0,well,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.4101}"
201,2023-01-28 23:40:31,esfandtv ,kaboom_info,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
202,2023-01-28 23:40:32,esfandtv ,poisonworm,xddflippingonxddentge is so bad,0,bad,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.6696}"
203,2023-01-28 23:40:32,esfandtv ,genisyys_,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
204,2023-01-28 23:40:33,esfandtv ,koominator,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
205,2023-01-28 23:40:37,esfandtv ,zellitan,i got something that can help doccbt,0,help,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}"
206,2023-01-28 23:40:38,esfandtv ,daunted_mist,lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}"
207,2023-01-28 23:40:42,esfandtv ,kaboom_info,lulw sodda emote,0,LULW,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}"
208,2023-01-28 23:40:48,esfandtv ,angeltwothree,xddflippingonxddentge last spam,0,spam,"{'neg': 0.556, 'neu': 0.444, 'pos': 0.0, 'compound': -0.3612}"
209,2023-01-28 23:40:49,esfandtv ,uneik,u mad ? xddflippingonxddentge,0,mad,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.4939}"
210,2023-01-28 23:41:13,esfandtv ,juiceboxjam912,xddflippingonxddentge might as well,0,well,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.2732}"
211,2023-01-28 23:41:22,esfandtv ,pilzkman,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
212,2023-01-28 23:41:44,esfandtv ,danielsauces,i hate this xddflippingonxddentge,0,hate,"{'neg': 0.552, 'neu': 0.448, 'pos': 0.0, 'compound': -0.5719}"
213,2023-01-28 23:41:49,esfandtv ,bryan_505,jackass,0,jackass,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}"
214,2023-01-28 23:41:50,esfandtv ,peter_hexen,xddflippingonxddentge i don't like this at all,0,like,"{'neg': 0.26, 'neu': 0.74, 'pos': 0.0, 'compound': -0.2755}"
215,2023-01-28 23:41:54,esfandtv ,sargeangel,well he was,0,well,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.2732}"
216,2023-01-28 23:41:55,esfandtv ,danielsauces,like really fuqin hate it,0,like hate,"{'neg': 0.42, 'neu': 0.317, 'pos': 0.264, 'compound': -0.3566}"
217,2023-01-28 23:41:55,esfandtv ,kaboom_info,xddflippingonxddentge yesss kill him,0,kill,"{'neg': 0.61, 'neu': 0.39, 'pos': 0.0, 'compound': -0.6908}"
218,2023-01-28 23:41:57,esfandtv ,scarecro0w,xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam,0,spam,"{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.9382}"
219,2023-01-28 23:42:07,esfandtv ,uneik,u mad ? xddflippingonxddentge  󠀀,0,mad,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}"
220,2023-01-28 23:42:09,esfandtv ,kaboom_info,xddflippingonxddentge yesss kill him eld it,0,kill,"{'neg': 0.485, 'neu': 0.515, 'pos': 0.0, 'compound': -0.6908}"
221,2023-01-28 23:42:13,esfandtv ,grannynonny,careful of hands!,0,care,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.2244}"
222,2023-01-28 23:42:21,esfandtv ,serapis_ammon,that was my buddy :(,0,:(,"{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.4404}"
223,2023-01-28 23:42:22,esfandtv ,ytbotgaming,only necromorphs drop loot,0,drop,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.2732}"
224,2023-01-28 23:42:27,esfandtv ,sorenvael,oh hes alive hes alive *continues to gutter stomp him* lol,0,lol,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.8807}"
225,2023-01-28 23:42:34,esfandtv ,kaboom_info,xddflippingonxddentge meet me irl i will drop your ass,0,drop ass,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.6808}"
226,2023-01-28 23:42:34,esfandtv ,bundooa,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
227,2023-01-28 23:42:34,esfandtv ,3datmodels,deadspace 2 looks as good as this game?,0,good,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
228,2023-01-28 23:42:35,esfandtv ,shonuff_,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
229,2023-01-28 23:42:36,esfandtv ,dr_11,xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken xdding :chicken: chicken,0,chicken,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
230,2023-01-28 23:42:47,esfandtv ,kaboom_info,xddflippingonxddentge meet me irl i will drop your ass esfando,0,drop ass,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.6808}"
231,2023-01-28 23:42:53,esfandtv ,thegummibearmassacre,weird xd people notlikethis,0,weird ad,"{'neg': 0.227, 'neu': 0.267, 'pos': 0.507, 'compound': 0.4767}"
232,2023-01-28 23:43:05,esfandtv ,dr_11,let chat have fun 4weird,0,fun,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}"
233,2023-01-28 23:43:07,esfandtv ,pilzkman,@thegodmother thanks okayge,0,thank,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
234,2023-01-28 23:43:10,esfandtv ,itzjuggy,"its a bad emote, but that's what makes it good xdding",0,bad good,"{'neg': 0.149, 'neu': 0.596, 'pos': 0.255, 'compound': 0.3818}"
235,2023-01-28 23:43:33,esfandtv ,joongi_,xddflippingonxddentge halt stop using me,0,stop,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}"
236,2023-01-28 23:43:34,esfandtv ,h_u_r_k_,dicks,0,dick,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
237,2023-01-28 23:43:34,esfandtv ,pilzkman,the beauty is in the lack thereof,0,lack,"{'neg': 0.207, 'neu': 0.45, 'pos': 0.342, 'compound': 0.3612}"
238,2023-01-28 23:43:34,esfandtv ,threinen,monkaw esfand u good?,0,monkaW,"{'neg': 0.449, 'neu': 0.225, 'pos': 0.326, 'compound': -0.2732}"
239,2023-01-28 23:43:35,esfandtv ,kaboom_info,xddflippingonxddentge hehe murder,0,murder,"{'neg': 0.701, 'neu': 0.299, 'pos': 0.0, 'compound': -0.6908}"
240,2023-01-28 23:43:45,esfandtv ,pilzkman,kreygasm,0,Kreygasm,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}"
241,2023-01-28 23:43:45,esfandtv ,jaylue_,sounds nice,0,nice,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}"
242,2023-01-28 23:43:45,esfandtv ,sorenvael,"jesus isnt this like ""mutilation of a corpse"" or something, ya nasty",0,like,"{'neg': 0.518, 'neu': 0.482, 'pos': 0.0, 'compound': -0.8654}"
243,2023-01-28 23:43:48,esfandtv ,sargeangel,sounds like when i'm mashing it,0,like,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
244,2023-01-28 23:43:51,esfandtv ,mmelloon,"""chest"" nuts roasting on an open fire",0,fire,"{'neg': 0.485, 'neu': 0.515, 'pos': 0.0, 'compound': -0.5719}"
245,2023-01-28 23:44:01,esfandtv ,koominator,letsgooo kill,0,kill,"{'neg': 0.825, 'neu': 0.175, 'pos': 0.0, 'compound': -0.6908}"
246,2023-01-28 23:44:41,esfandtv ,sorenvael,"@pilzkman laughed way too hard at that, thank you",0,laugh hard thank,"{'neg': 0.109, 'neu': 0.465, 'pos': 0.426, 'compound': 0.6249}"
247,2023-01-28 23:44:43,esfandtv ,hikikomorphi,fuck animal crossing sounds fun,0,fuck fun,"{'neg': 0.357, 'neu': 0.306, 'pos': 0.337, 'compound': -0.0516}"
248,2023-01-28 23:44:43,esfandtv ,kaboom_info,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
249,2023-01-28 23:44:52,esfandtv ,joongi_,"i still find funny ""electric boogaloo"" and idk why kekw",0,ink,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.836}"
250,2023-01-28 23:44:54,esfandtv ,kaboom_info,stream friend lulw,0,friend LULW,"{'neg': 0.0, 'neu': 0.139, 'pos': 0.861, 'compound': 0.7351}"
251,2023-01-28 23:44:59,esfandtv ,mahangm,@sargeangel i did sadge,0,Sadge,"{'neg': 0.571, 'neu': 0.429, 'pos': 0.0, 'compound': -0.6124}"
252,2023-01-28 23:45:00,esfandtv ,pilzkman,sorenvael you can say thank you by buying my onlyfans,0,thank,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
253,2023-01-28 23:45:01,esfandtv ,nicholasw458,man animal crossing sure has changed,0,sure ha,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}"
254,2023-01-28 23:45:09,esfandtv ,julian_______,respond to your steam friend esfand 4weird,0,friend,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}"
255,2023-01-28 23:45:16,esfandtv ,staypuff,d: language,0,D:,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
256,2023-01-28 23:45:17,esfandtv ,joongi_,@bogusbutt backwards lul,0,LUL,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.7184}"
257,2023-01-28 23:45:24,esfandtv ,snatchsneeze,l o l,0,i,"{'neg': 0.0, 'neu': 0.143, 'pos': 0.857, 'compound': 0.7184}"
258,2023-01-28 23:45:25,esfandtv ,shuggarly,the noises wutface,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
259,2023-01-28 23:45:31,esfandtv ,thegummibearmassacre,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
260,2023-01-28 23:45:57,esfandtv ,fozenoh,i like hentai the prequel more weirdchamp,0,like,"{'neg': 0.364, 'neu': 0.424, 'pos': 0.212, 'compound': -0.4201}"
261,2023-01-28 23:46:04,esfandtv ,sorenvael,@pilzkman lol,0,lol,"{'neg': 0.0, 'neu': 0.167, 'pos': 0.833, 'compound': 0.7184}"
262,2023-01-28 23:46:16,esfandtv ,snatchsneeze,yea the first one was overrated not enough they all had flat bread booba,0,BOOBA,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}"
263,2023-01-28 23:46:16,esfandtv ,bryan_505,ralpherz :cloud_with_lightning:,0,:cloud_with_lightning:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
264,2023-01-28 23:46:17,esfandtv ,joongi_,xddflippingonxddentge have you ever think about commiting terrible crimes against humanity?,0,commit crime,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}"
265,2023-01-28 23:46:23,esfandtv ,pilzkman,this game is like breaking bad without the meth and aliens and shit,0,like bad shit,"{'neg': 0.362, 'neu': 0.51, 'pos': 0.128, 'compound': -0.6808}"
266,2023-01-28 23:46:24,esfandtv ,3datmodels,@esfandtv what armor you like most in wow ?,0,like wow,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.7635}"
267,2023-01-28 23:46:30,esfandtv ,kekkokeeko,stasis on electricity lulw,0,LULW,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}"
268,2023-01-28 23:46:32,esfandtv ,kaboom_info,xddflippingonxddentge will you join our world takeover,0,join,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}"
269,2023-01-28 23:46:38,esfandtv ,supibot,"thegummibearmassacre, austin, tx, usa (now): :fog: 15.63°c, feels like 15.7°c. cloud cover: 100%. ssw wind speed: 3.09 m/s. no wind gusts. humidity: 94%. no precipitation right now. air pressure: 1015 hpa. sun sets in 4h, 17m.",0,fog like,"{'neg': 0.161, 'neu': 0.779, 'pos': 0.061, 'compound': -0.4767}"
270,2023-01-28 23:47:07,esfandtv ,imataka12,"@supibot we speak american here, son. put that in freedom units. kkona",0,freedom,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}"
271,2023-01-28 23:47:08,esfandtv ,staypuff,mo :),0,:),"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
272,2023-01-28 23:47:10,esfandtv ,mjf,hell no,0,hell,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7783}"
273,2023-01-28 23:47:10,esfandtv ,kaboom_info,xddflippingonxddentge i am a bad person,0,bad,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}"
274,2023-01-28 23:47:11,esfandtv ,pilzkman,suck my dick,0,suck dick,"{'neg': 0.861, 'neu': 0.139, 'pos': 0.0, 'compound': -0.7351}"
275,2023-01-28 23:47:12,esfandtv ,reptar_77,:) no,0,:),"{'neg': 0.423, 'neu': 0.0, 'pos': 0.577, 'compound': 0.2023}"
276,2023-01-28 23:47:14,esfandtv ,staypuff,no :),0,:),"{'neg': 0.713, 'neu': 0.287, 'pos': 0.0, 'compound': -0.357}"
277,2023-01-28 23:47:16,esfandtv ,grannynonny,already subbed so terrible person sadge,0,Sadge,"{'neg': 0.674, 'neu': 0.326, 'pos': 0.0, 'compound': -0.8502}"
278,2023-01-28 23:47:17,esfandtv ,firesuckertv,sadge good but poor,0,Sadge good poor,"{'neg': 0.693, 'neu': 0.104, 'pos': 0.203, 'compound': -0.6908}"
279,2023-01-28 23:47:21,esfandtv ,alex89514,kappa,0,Kappa,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}"
280,2023-01-28 23:47:22,esfandtv ,apraxic___giraffe,@esfandtv but have you ever thought if youre a good person?,0,good,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.5927}"
281,2023-01-28 23:47:29,esfandtv ,juiceboxjam912,1 sadge,0,Sadge,"{'neg': 0.8, 'neu': 0.2, 'pos': 0.0, 'compound': -0.6124}"
282,2023-01-28 23:47:35,esfandtv ,mahangm,monkas,0,monkaS,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
283,2023-01-28 23:47:38,esfandtv ,pilzkman,i committed several war crimes,0,commit war crime,"{'neg': 0.433, 'neu': 0.333, 'pos': 0.233, 'compound': -0.4215}"
284,2023-01-28 23:47:48,esfandtv ,gillyp01,wutface,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
285,2023-01-28 23:47:55,esfandtv ,grannynonny,@3datmodels free sub to your favorite channel when you link your amazon accoutn to your twitch account,0,free amazon,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.7906}"
286,2023-01-28 23:47:56,esfandtv ,mahangm,he's dead pepelaugh,0,dead,"{'neg': 0.518, 'neu': 0.12, 'pos': 0.361, 'compound': -0.3182}"
287,2023-01-28 23:48:02,esfandtv ,dr_11,chat type billyapprove if you got a dirty dick and dont care,0,dick care,"{'neg': 0.495, 'neu': 0.505, 'pos': 0.0, 'compound': -0.8329}"
288,2023-01-28 23:48:03,esfandtv ,yusniff,monkas,0,monkaS,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
289,2023-01-28 23:48:06,esfandtv ,fozenoh,3datmodels its like free sub if you have  amazon prime  i think.,0,like free amazon,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.7579}"
290,2023-01-28 23:48:09,esfandtv ,thegummibearmassacre,run monkaw,0,monkaW,"{'neg': 0.8, 'neu': 0.2, 'pos': 0.0, 'compound': -0.6124}"
